url_length,dot_count,hyphen_count,underscore_count,slash_count,question_count,equal_count,at_count,ampersand_count,digit_count,alpha_count,is_https,has_ip,subdomain_count,has_suspicious_keywords,hostname_length,path_length,query_length,fragment_length,parameter_count,colon_count,semicolon_count,comma_count,dollar_count,percent_count,tilde_count,plus_count,special_char_count,entropy,brand_impersonation,label
34,2,0,0,2,0,0,0,0,0,29,1,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,5,4.0941,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.835,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.6887,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.9501,0,1
49,3,1,0,4,0,0,0,0,1,39,1,0,1,0,17,24,0,0,0,1,0,0,0,0,0,0,9,4.3112,0,0
18,2,0,0,2,0,0,0,0,0,13,1,0,1,0,10,0,0,0,0,1,0,0,0,0,0,0,5,3.3083,0,1
25,2,0,0,2,0,0,0,0,0,20,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.9737,0,0
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.6897,0,1
33,1,0,0,6,0,0,0,0,0,25,1,0,0,0,12,13,0,0,0,1,0,0,0,0,0,0,8,3.8243,0,0
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.837,0,1
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,4.0981,0,1
34,2,0,0,2,0,0,0,0,0,29,1,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,5,4.2784,0,1
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,4.0981,0,1
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.7484,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.8842,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.4464,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.8842,0,1
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,3.8858,0,1
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.8729,0,1
34,2,2,0,2,0,0,0,0,0,27,1,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,7,4.1385,0,1
33,2,0,0,2,0,0,0,0,0,28,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,3.9226,0,1
50,6,0,0,4,0,0,0,0,0,39,0,0,4,0,31,12,0,0,0,1,0,0,0,0,0,0,11,4.0909,0,0
19,2,0,0,2,0,0,0,0,0,14,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.4316,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.838,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.6635,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,4.1375,0,1
25,3,0,0,2,0,0,0,0,0,19,1,0,2,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.8635,0,1
29,2,0,0,2,0,0,0,0,0,24,0,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.9614,0,0
32,2,0,0,2,0,0,0,0,0,27,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,3.7806,0,1
35,2,0,0,2,0,0,0,0,0,30,1,0,1,0,27,0,0,0,0,1,0,0,0,0,0,0,5,4.0144,0,1
31,2,0,0,2,0,0,0,0,0,26,0,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,4.0668,0,0
30,1,0,0,4,0,0,0,0,1,23,1,0,0,1,4,18,0,0,0,1,0,0,0,0,0,0,6,3.8062,0,0
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,4.0902,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.9783,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.5842,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.7721,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.8797,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.921,0,1
33,2,0,0,2,0,0,0,0,0,28,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,4.0408,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.969,0,1
32,3,0,0,2,0,0,0,0,0,26,0,0,2,0,25,0,0,0,0,1,0,0,0,0,0,0,6,3.6136,0,0
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.2087,0,1
26,3,0,0,2,0,0,0,0,0,20,0,0,2,0,19,0,0,0,0,1,0,0,0,0,0,0,6,3.6133,0,0
32,2,0,0,2,0,0,0,0,0,27,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,3.84,0,1
27,2,0,0,2,0,0,0,0,0,22,0,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.9582,0,0
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,4.0023,0,1
25,2,1,0,3,0,0,0,0,0,18,1,0,1,0,16,1,0,0,0,1,0,0,0,0,0,0,7,3.7835,0,0
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.6635,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.7623,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.7454,0,1
27,2,0,0,2,0,0,0,0,0,22,0,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.9862,0,0
23,2,0,0,2,0,0,0,0,0,18,0,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.882,0,0
55,3,4,0,2,0,0,0,0,19,26,1,0,2,0,47,0,0,0,0,1,0,0,0,0,0,0,10,4.6445,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.9121,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.7337,0,1
32,2,0,0,2,0,0,0,0,0,27,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,4.1167,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.4906,0,1
29,2,1,0,3,0,0,0,0,1,21,0,0,1,0,21,1,0,0,0,1,0,0,0,0,0,0,7,3.9263,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,4.1232,0,1
19,2,0,0,2,0,0,0,0,1,13,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.4316,0,1
105,3,0,0,6,0,0,0,0,9,86,1,0,1,0,16,81,0,0,0,1,0,0,0,0,0,0,10,4.8333,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.9239,0,1
32,2,1,0,2,0,0,0,0,0,26,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,6,4.0542,0,1
29,2,0,0,3,0,0,0,0,0,23,1,0,1,0,20,1,0,0,0,1,0,0,0,0,0,0,6,3.7159,0,0
34,2,0,0,3,0,0,0,0,0,28,1,0,1,0,21,5,0,0,0,1,0,0,0,0,0,0,6,4.0575,0,0
33,2,0,0,2,0,0,0,0,0,28,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,3.9683,0,1
40,2,0,0,3,0,0,0,0,0,34,1,0,1,0,31,1,0,0,0,1,0,0,0,0,0,0,6,4.1751,0,0
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.7672,0,1
27,3,0,0,2,0,0,0,0,0,21,1,0,2,0,19,0,0,0,0,1,0,0,0,0,0,0,6,3.5744,0,1
37,3,1,0,2,0,0,0,0,0,30,1,0,2,0,29,0,0,0,0,1,0,0,0,0,0,0,7,4.1212,0,1
35,2,0,0,2,0,0,0,0,0,30,1,0,1,0,27,0,0,0,0,1,0,0,0,0,0,0,5,4.0716,0,1
27,3,0,0,2,0,0,0,0,0,21,0,0,2,0,20,0,0,0,0,1,0,0,0,0,0,0,6,3.5562,0,0
107,3,4,1,4,0,0,0,0,45,49,1,0,1,0,49,50,0,0,0,1,0,0,0,0,0,0,13,4.6863,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,4.0603,0,1
26,2,0,0,2,0,0,0,0,0,21,0,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.9791,0,0
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.6897,0,1
30,2,1,0,2,0,0,0,0,0,24,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,6,3.8314,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.9677,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.9791,0,1
24,4,0,0,2,0,0,0,0,0,17,1,0,2,0,16,0,0,0,0,1,0,0,0,0,0,0,7,3.8035,0,1
34,2,0,0,3,0,0,0,0,0,28,1,0,1,0,25,1,0,0,0,1,0,0,0,0,0,0,6,3.9398,0,0
39,2,0,0,2,0,0,0,0,0,34,1,0,1,0,31,0,0,0,0,1,0,0,0,0,0,0,5,4.0066,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.7888,0,1
31,2,0,0,2,0,0,0,0,0,26,1,0,1,1,23,0,0,0,0,1,0,0,0,0,0,0,5,4.0181,0,1
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.4714,0,1
28,2,0,0,2,0,0,0,0,0,23,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.9408,0,0
35,1,0,0,3,0,0,0,0,0,30,1,0,0,0,23,4,0,0,0,1,0,0,0,0,0,0,5,4.1859,0,0
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.741,0,1
36,3,1,0,2,0,0,0,0,6,23,0,0,2,0,29,0,0,0,0,1,0,0,0,0,0,0,7,3.9959,0,0
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.9094,0,1
30,3,0,0,2,0,0,0,0,6,18,0,0,2,0,23,0,0,0,0,1,0,0,0,0,0,0,6,3.9647,0,0
32,2,1,0,2,0,0,0,0,0,26,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,6,4.0306,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.8797,0,1
23,2,0,0,3,0,0,0,0,0,17,0,0,1,0,13,3,0,0,0,1,0,0,0,0,0,0,6,3.7081,0,0
18,2,0,0,2,0,0,0,0,0,13,0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.4613,0,0
35,3,0,0,2,0,0,0,0,0,29,1,0,1,0,27,0,0,0,0,1,0,0,0,0,0,0,6,3.6675,0,1
40,2,0,0,2,0,0,0,0,0,35,1,0,1,0,32,0,0,0,0,1,0,0,0,0,0,0,5,3.7537,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,4.0044,0,1
32,2,0,0,2,0,0,0,0,0,27,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,3.882,0,1
29,3,1,0,2,0,0,0,0,0,22,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,7,3.9783,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.7714,0,1
93,2,0,0,4,0,0,0,0,7,79,1,0,1,0,20,65,0,0,0,1,0,0,0,0,0,0,7,4.8566,0,0
85,4,0,0,2,0,0,0,0,11,67,0,0,3,0,78,0,0,0,0,1,0,0,0,0,0,0,7,4.7725,0,0
60,4,2,0,3,0,0,0,0,0,50,0,0,3,0,52,1,0,0,0,1,0,0,0,0,0,0,10,4.2383,0,0
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.5219,0,1
53,3,1,0,4,0,0,0,0,0,44,1,0,0,0,25,20,0,0,0,1,0,0,0,0,0,0,9,4.2085,0,0
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.6635,0,1
27,2,1,0,3,0,0,0,0,2,18,1,0,1,0,18,1,0,0,0,1,0,0,0,0,0,0,7,3.8842,0,0
25,2,0,0,2,0,0,0,0,0,20,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.9435,0,0
32,2,0,0,2,0,0,0,0,0,27,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,4.0306,0,1
43,2,2,0,3,0,0,0,0,12,23,1,0,1,0,34,1,0,0,0,1,0,0,0,0,0,0,8,4.4814,0,0
17,2,0,0,2,0,0,0,0,0,12,1,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,5,3.0575,0,1
63,4,3,0,3,0,0,0,0,0,52,1,0,3,0,54,1,0,0,0,1,0,0,0,0,0,0,11,4.4117,0,0
28,2,0,0,2,0,0,0,0,0,23,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,4.0122,0,0
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.5585,0,1
26,2,0,0,2,0,0,0,0,4,17,0,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,4.056,0,0
36,2,0,0,4,0,0,0,0,0,29,1,0,1,0,20,8,0,0,0,1,0,0,0,0,0,0,7,3.708,0,0
32,1,0,0,4,0,0,0,0,0,26,1,0,0,0,20,4,0,0,0,1,0,0,0,0,0,0,6,3.9917,0,0
46,3,4,0,2,0,0,0,0,1,35,0,0,2,0,39,0,0,0,0,1,0,0,0,0,0,0,10,3.8046,0,0
27,3,0,0,2,0,0,0,0,7,14,0,0,2,0,20,0,0,0,0,1,0,0,0,0,0,0,6,4.0323,0,0
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.6978,0,1
58,2,0,0,5,0,0,0,0,0,50,1,0,0,0,20,30,0,0,0,1,0,0,0,0,0,0,8,4.0555,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.8062,0,1
34,3,0,0,2,0,0,0,0,0,28,1,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,6,4.0431,0,1
31,2,2,0,2,0,0,0,0,0,24,0,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,7,4.0023,0,0
28,2,0,0,2,0,0,0,0,0,23,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.8963,0,0
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.7483,0,1
48,2,0,0,2,0,0,0,0,0,43,1,0,1,0,40,0,0,0,0,1,0,0,0,0,0,0,5,4.2173,0,1
23,2,0,0,2,0,0,0,0,0,18,0,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.2733,0,0
36,2,0,0,2,0,0,0,0,0,31,1,0,1,0,28,0,0,0,0,1,0,0,0,0,0,0,5,3.9512,0,1
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,3.9378,0,1
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.3661,0,1
31,2,0,0,2,0,0,0,0,0,26,0,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,4.1958,0,0
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.6897,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.5014,0,1
26,3,0,0,2,0,0,0,0,0,20,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,6,3.8441,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.7544,0,1
23,2,0,0,2,0,0,0,0,0,18,0,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.7081,0,0
61,5,2,0,2,0,0,0,0,2,49,0,0,4,0,54,0,0,0,0,1,0,0,0,0,0,0,10,3.8042,1,0
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.8144,0,1
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.5766,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,4.0213,0,1
83,3,0,0,3,0,0,0,0,14,62,1,0,2,0,74,1,0,0,0,1,0,0,0,0,0,0,7,4.8777,0,0
34,3,0,0,2,0,0,0,0,3,25,0,0,2,0,27,0,0,0,0,1,0,0,0,0,0,0,6,4.0323,0,0
28,3,0,0,2,0,0,0,0,0,22,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,6,3.8693,0,1
108,2,0,3,3,1,1,0,0,4,93,1,0,1,0,28,10,61,0,1,1,0,0,0,0,0,0,11,4.6145,0,0
22,2,0,0,2,0,0,0,0,0,17,0,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.7544,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,4.1484,0,1
30,2,1,0,2,0,0,0,0,0,24,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,6,4.1899,0,1
26,1,0,0,2,0,0,0,0,0,22,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,4,3.921,0,0
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.8144,0,1
23,2,0,0,2,0,0,0,0,0,18,0,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.6425,0,0
28,2,0,0,3,0,0,0,0,0,22,1,0,1,0,19,1,0,0,0,1,0,0,0,0,0,0,6,3.7674,0,0
39,2,1,0,3,0,0,0,0,0,32,1,0,1,0,30,1,0,0,0,1,0,0,0,0,0,0,7,4.0385,0,0
23,2,0,0,2,0,0,0,0,3,15,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.7081,0,1
32,2,0,0,2,0,0,0,0,0,27,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,4.1639,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.8554,0,1
72,4,3,0,4,0,0,0,0,0,60,0,0,0,1,19,46,0,0,0,1,0,0,0,0,0,0,12,4.1834,0,0
54,2,3,0,3,0,0,0,0,3,42,1,0,1,1,45,1,0,0,0,1,0,0,0,0,0,0,9,4.3132,0,0
33,3,0,0,2,0,0,0,0,0,27,0,0,2,0,26,0,0,0,0,1,0,0,0,0,0,0,6,4.0289,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,4.0043,0,1
67,1,0,0,4,0,0,0,0,5,56,1,0,0,0,7,52,0,0,0,1,0,0,0,0,0,0,6,4.6072,0,0
48,4,2,0,3,0,0,0,0,0,38,0,0,3,0,40,1,0,0,0,1,0,0,0,0,0,0,10,3.9469,0,0
74,2,0,0,5,0,0,0,0,5,61,1,0,1,0,13,53,0,0,0,1,0,0,0,0,0,0,8,4.6891,0,0
34,2,2,0,3,0,0,0,0,0,26,1,0,1,1,25,1,0,0,0,1,0,0,0,0,0,0,8,4.1973,0,0
22,3,0,0,2,0,0,0,0,0,16,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,6,3.5726,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.9677,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.5383,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.5133,0,1
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,3.8732,0,1
31,2,0,0,3,0,0,0,0,0,25,0,0,0,0,23,1,0,0,0,1,0,0,0,0,0,0,6,3.9134,0,0
27,1,0,0,3,0,0,0,0,0,22,1,0,0,0,18,1,0,0,0,1,0,0,0,0,0,0,5,3.8842,0,0
75,2,0,0,4,0,0,0,0,7,61,0,0,1,0,28,40,0,0,0,1,0,0,0,0,0,0,7,4.7853,0,0
28,2,0,0,2,0,0,0,0,0,23,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.8518,0,0
27,2,0,0,2,0,0,0,0,0,22,0,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.9303,0,0
31,1,1,0,4,0,0,0,0,0,24,1,0,0,0,15,8,0,0,0,1,0,0,0,0,0,0,7,4.0266,0,0
71,1,1,0,4,0,0,0,0,10,54,1,0,0,0,11,52,0,0,0,1,0,0,0,0,0,0,7,4.7342,0,0
45,2,0,0,3,0,0,0,0,3,36,1,0,1,0,36,1,0,0,0,1,0,0,0,0,0,0,6,4.4556,0,0
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,4.0473,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.8635,0,1
26,2,0,0,2,0,0,0,0,0,21,0,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.7672,0,0
31,3,0,0,2,0,0,0,0,0,25,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,6,3.9134,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.7951,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.4219,0,1
33,2,1,0,3,0,0,0,0,1,25,1,0,1,0,24,1,0,0,0,1,0,0,0,0,0,0,7,4.1502,0,0
25,2,0,0,3,0,0,0,0,0,19,1,0,1,0,16,1,0,0,0,1,0,0,0,0,0,0,6,3.6431,0,0
25,3,0,0,2,0,0,0,0,0,19,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.8333,0,1
56,3,2,0,3,1,1,1,0,0,44,0,0,1,0,36,1,11,0,1,1,0,0,0,0,0,0,12,4.463,0,0
24,1,2,0,2,0,0,0,0,0,18,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.9702,0,0
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.9677,0,1
19,2,0,0,2,0,0,0,0,0,14,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.5766,0,0
45,3,2,0,3,0,0,0,0,7,29,1,0,2,0,36,1,0,0,0,1,0,0,0,0,0,0,9,4.369,0,0
20,2,0,0,2,0,0,0,0,0,15,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.6219,0,0
24,1,0,0,2,0,0,0,0,0,20,1,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,4,3.8868,0,0
34,2,1,0,4,0,0,0,0,6,20,0,0,1,0,14,13,0,0,0,1,0,0,0,0,0,0,8,4.0653,0,0
63,2,1,0,7,0,0,0,0,2,50,1,0,1,0,21,34,0,0,0,1,0,0,0,0,0,0,11,4.11,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.9737,0,1
37,2,0,0,3,0,0,0,0,3,28,1,0,1,0,28,1,0,0,0,1,0,0,0,0,0,0,6,4.3038,0,0
20,2,0,0,2,0,0,0,0,0,15,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.5464,0,0
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.6887,0,1
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.3661,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,4.027,0,1
24,2,1,0,2,0,0,0,0,0,18,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,6,3.835,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.882,0,1
38,1,0,0,5,0,0,0,0,10,21,1,0,0,0,13,17,0,0,0,1,0,0,0,0,0,0,7,4.1036,0,0
40,2,1,0,3,0,0,0,0,0,33,1,0,1,0,31,1,0,0,0,1,0,0,0,0,0,0,7,4.2153,0,0
25,2,1,0,2,0,0,0,0,0,19,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.9435,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.7483,0,1
25,2,0,0,2,0,0,0,0,0,20,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.8937,0,0
33,2,1,0,3,0,0,0,0,1,25,1,0,1,0,24,1,0,0,0,1,0,0,0,0,0,0,7,3.9832,0,0
63,6,0,0,3,0,0,0,0,1,52,0,0,5,0,53,3,0,0,0,1,0,0,0,0,0,0,10,4.0487,0,0
40,2,1,0,3,0,0,0,0,6,27,1,0,1,1,31,1,0,0,0,1,0,0,0,0,0,0,7,4.3153,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,4.0323,0,1
